start_time mjd target ra decl filter exptime nexp duration proposals
2022-03-01T08:21:05.431 59639.34797952611 797 183.92457580566398 -44.1828956604004 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:21:46.162 59639.34845094657 707 184.112655639648 -46.9632415771484 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:22:26.649 59639.34891954775 622 184.33299255371102 -49.754547119140604 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:23:06.885 59639.349385245274 542 184.594375610352 -52.5554313659668 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:23:55.229 59639.34994477641 858 187.624786376953 -42.492805480956996 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:24:36.393 59639.35042121829 767 187.979217529297 -45.277946472168 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:25:17.260 59639.35089421368 681 188.38697814941398 -48.066619873046896 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:25:57.822 59639.351363674854 582 188.863983154297 -50.8599128723145 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:26:38.085 59639.351829686384 506 189.429901123047 -53.6561279296875 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:27:26.618 59639.35239140872 821 191.555206298828 -43.366519927978494 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:28:08.012 59639.35287050573 727 192.132781982422 -46.169857025146506 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:28:49.014 59639.353345067204 646 192.79296875 -48.9665679931641 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:29:29.639 59639.35381526416 568 193.563125610352 -51.7583198547363 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:30:14.967 59639.354339894606 807 195.538238525391 -44.064857482910206 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:30:56.592 59639.354821671084 723 196.364410400391 -46.8794441223145 g 30.0 2.0 36.0 GWFollowup
2022-03-01T08:31:37.711 59639.35529758367 632 197.30589294433602 -49.6773910522461 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:21:05.431 59639.38964619277 797 183.92457580566398 -44.1828956604004 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:21:45.445 59639.390109321306 707 184.112655639648 -46.9632415771484 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:22:25.420 59639.39057198618 622 184.33299255371102 -49.754547119140604 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:23:05.336 59639.39103397911 542 184.594375610352 -52.5554313659668 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:23:52.745 59639.391582694494 858 187.624786376953 -42.492805480956996 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:24:32.960 59639.39204815218 767 187.979217529297 -45.277946472168 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:25:13.136 59639.392513144354 681 188.38697814941398 -48.066619873046896 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:25:53.251 59639.39297744505 582 188.863983154297 -50.8599128723145 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:26:33.289 59639.39344084218 506 189.429901123047 -53.6561279296875 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:27:21.247 59639.393995915096 821 191.555206298828 -43.366519927978494 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:28:01.676 59639.394463847355 727 192.132781982422 -46.169857025146506 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:28:42.041 59639.39493102927 646 192.79296875 -48.9665679931641 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:29:22.321 59639.39539722965 568 193.563125610352 -51.7583198547363 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:30:07.718 59639.39592266636 807 195.538238525391 -44.064857482910206 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:30:48.402 59639.39639354427 723 196.364410400391 -46.8794441223145 g 30.0 2.0 36.0 GWFollowup
2022-03-01T09:31:28.991 59639.39686332503 632 197.30589294433602 -49.6773910522461 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:36:51.933 59643.0256010775 3726 84.8599014282227 23.8814182281494 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:37:30.672 59643.02604944784 3847 85.9590682983398 26.923715591430696 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:38:10.227 59643.026507257106 3610 86.5740509033203 21.4300422668457 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:38:48.941 59643.02695533284 3730 87.8791351318359 24.4158210754395 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:39:28.461 59643.02741274247 3500 88.1745758056641 18.988172531127898 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:40:09.040 59643.027882410715 3863 89.0091705322266 27.438928604126 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:40:48.614 59643.02834044253 3625 89.6153182983398 21.9103813171387 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:41:27.354 59643.02878881878 3752 90.9111557006836 24.889328002929698 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:42:06.902 59643.02924654587 3514 91.2331314086914 19.4138412475586 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:42:47.555 59643.02971707209 3881 92.0981597900391 27.8835563659668 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:43:27.138 59643.03017521408 3651 92.6487503051758 22.3380832672119 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:44:05.895 59643.030623787396 3768 93.9668731689453 25.294610977172898 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:44:45.459 59643.03108169902 3536 94.27356719970699 19.793491363525398 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:45:24.205 59643.031530148364 3661 95.6903915405273 22.70192527771 g 30.0 2.0 36.0 GWFollowup
2022-03-05T00:47:58.205 59643.03331255577 3726 84.8599014282227 23.8814182281494 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:48:36.915 59643.033760590544 3847 85.9590682983398 26.923715591430696 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:49:16.455 59643.034218229914 3610 86.5740509033203 21.4300422668457 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:49:55.136 59643.03466592587 3730 87.8791351318359 24.4158210754395 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:50:34.639 59643.0351231317 3500 88.1745758056641 18.988172531127898 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:51:15.134 59643.03559183009 3863 89.0091705322266 27.438928604126 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:51:54.696 59643.036049723865 3625 89.6153182983398 21.9103813171387 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:52:33.405 59643.03649774444 3752 90.9111557006836 24.889328002929698 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:53:12.938 59643.03695530584 3514 91.2331314086914 19.4138412475586 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:53:53.516 59643.03742495511 3881 92.0981597900391 27.8835563659668 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:54:33.090 59643.03788298724 3651 92.6487503051758 22.3380832672119 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:55:11.818 59643.03833122396 3768 93.9668731689453 25.294610977172898 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:55:51.370 59643.038789005266 3536 94.27356719970699 19.793491363525398 i 30.0 2.0 36.0 GWFollowup
2022-03-05T00:56:30.085 59643.03923709148 3661 95.6903915405273 22.70192527771 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:36:51.933 59644.0256010775 3726 84.8599014282227 23.8814182281494 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:37:30.662 59644.026049331274 3847 85.9590682983398 26.923715591430696 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:38:10.212 59644.026507084614 3610 86.5740509033203 21.4300422668457 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:38:48.914 59644.0269550283 3730 87.8791351318359 24.4158210754395 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:39:28.429 59644.02741237013 3500 88.1745758056641 18.988172531127898 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:40:08.979 59644.027881706905 3863 89.0091705322266 27.438928604126 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:40:48.550 59644.02833969443 3625 89.6153182983398 21.9103813171387 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:41:27.279 59644.028787947405 3752 90.9111557006836 24.889328002929698 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:42:06.822 59644.02924562063 3514 91.2331314086914 19.4138412475586 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:42:47.449 59644.02971584959 3881 92.0981597900391 27.8835563659668 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:43:27.030 59644.030173957544 3651 92.6487503051758 22.3380832672119 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:44:05.777 59644.030622414546 3768 93.9668731689453 25.294610977172898 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:44:45.337 59644.03108028517 3536 94.27356719970699 19.793491363525398 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:45:24.072 59644.03152860908 3661 95.6903915405273 22.70192527771 g 30.0 2.0 36.0 GWFollowup
2022-03-06T00:47:58.072 59644.03331101649 3726 84.8599014282227 23.8814182281494 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:48:36.771 59644.033758927995 3847 85.9590682983398 26.923715591430696 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:49:16.305 59644.03421649871 3610 86.5740509033203 21.4300422668457 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:49:54.986 59644.03466419204 3730 87.8791351318359 24.4158210754395 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:50:34.482 59644.03512131699 3500 88.1745758056641 18.988172531127898 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:51:14.946 59644.03558964838 3863 89.0091705322266 27.438928604126 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:51:54.503 59644.036047484005 3625 89.6153182983398 21.9103813171387 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:52:33.200 59644.03649537333 3752 90.9111557006836 24.889328002929698 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:53:12.728 59644.03695286639 3514 91.2331314086914 19.4138412475586 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:53:53.276 59644.0374221787 3881 92.0981597900391 27.8835563659668 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:54:32.846 59644.037880162046 3651 92.6487503051758 22.3380832672119 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:55:11.563 59644.038328273826 3768 93.9668731689453 25.294610977172898 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:55:51.110 59644.03878599856 3536 94.27356719970699 19.793491363525398 i 30.0 2.0 36.0 GWFollowup
2022-03-06T00:56:29.813 59644.03923394988 3661 95.6903915405273 22.70192527771 i 30.0 2.0 36.0 GWFollowup
2022-04-16T04:24:22.056 59685.18358861687 1624 245.300399780273 -22.7171459197998 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:25:00.979 59685.184039108215 1749 246.989654541016 -19.9860305786133 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:25:42.612 59685.18452097353 1529 247.038162231445 -25.0187587738037 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:26:25.987 59685.18502299724 1864 248.649200439453 -17.2690448760986 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:27:07.322 59685.1855014114 1654 248.658798217773 -22.2673072814941 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:27:49.155 59685.1859855945 1434 249.397796630859 -27.2927436828613 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:28:32.843 59685.186491243025 1775 250.304153442383 -19.5345287322998 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:29:14.317 59685.18697126196 1549 250.428527832031 -24.5894203186035 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:29:53.275 59685.187422167364 1672 251.99998474121102 -21.837970733642603 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:30:34.238 59685.187896270654 1882 252.0 -17.080560684204098 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:31:19.391 59685.188418873855 1453 252.00001525878898 -26.5650691986084 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:31:57.887 59685.18886443155 1553 253.571426391602 -24.589412689209 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:32:39.128 59685.18934175828 1771 253.695861816406 -19.5345344543457 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:33:23.021 59685.18984977719 1432 254.60227966308602 -27.292747497558604 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:34:04.145 59685.190325751006 1652 255.341217041016 -22.267309188842802 g 30.0 2.0 36.0 GWFollowup
2022-04-16T04:34:43.905 59685.1907859343 1527 256.961822509766 -25.0187683105469 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:24:22.056 59685.225255283534 1624 245.300399780273 -22.7171459197998 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:25:01.572 59685.22571263362 1749 246.989654541016 -19.9860305786133 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:25:44.850 59685.22621353723 1529 247.038162231445 -25.0187587738037 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:26:30.282 59685.22673937644 1864 248.649200439453 -17.2690448760986 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:27:12.952 59685.22723323654 1654 248.658798217773 -22.2673072814941 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:27:56.525 59685.22773755686 1434 249.397796630859 -27.2927436828613 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:28:42.500 59685.22826967915 1775 250.304153442383 -19.5345287322998 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:29:25.431 59685.2287665659 1549 250.428527832031 -24.5894203186035 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:30:05.039 59685.22922498661 1672 251.99998474121102 -21.837970733642603 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:30:47.132 59685.229712173605 1882 252.0 -17.080560684204098 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:31:34.823 59685.230264151476 1453 252.00001525878898 -26.5650691986084 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:32:13.674 59685.23071382434 1553 253.571426391602 -24.589412689209 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:32:56.202 59685.2312060448 1771 253.695861816406 -19.5345344543457 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:33:42.230 59685.23173876742 1432 254.60227966308602 -27.292747497558604 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:34:24.678 59685.23223007242 1652 255.341217041016 -22.267309188842802 g 30.0 2.0 36.0 GWFollowup
2022-04-16T05:35:05.238 59685.232699513 1527 256.961822509766 -25.0187683105469 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:11:04.559 59696.049358324766 175 187.975891113281 -69.3449859619141 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:11:43.248 59696.04980611501 133 189.188781738281 -72.09967041015621 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:12:21.945 59696.05025398968 92 190.840026855469 -74.83164978027341 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:13:04.278 59696.05074395598 202 194.769180297852 -67.520393371582 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:13:42.952 59696.051191574225 157 196.78318786621102 -70.2277984619141 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:14:21.638 59696.051639330886 117 199.43127441406202 -72.8969497680664 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:15:04.148 59696.05213134438 241 200.52038574218798 -65.4998016357422 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:15:42.807 59696.05257878717 187 203.02734375 -68.1550369262695 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:16:24.928 59696.05306629062 82 203.037811279297 -75.5162353515625 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:17:05.733 59696.0535385765 155 206.222793579102 -70.7576904296875 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:17:44.427 59696.05398641789 107 210.393005371094 -73.2938461303711 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:18:25.293 59696.05445941484 181 211.635681152344 -68.4705123901367 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:19:07.266 59696.0549452132 77 215.99998474121102 -75.7419738769531 g 30.0 2.0 36.0 GWFollowup
2022-04-27T01:19:47.917 59696.055415710594 139 216.000030517578 -70.93310546875 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:11:04.559 59696.09102499143 175 187.975891113281 -69.3449859619141 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:11:43.336 59696.091473796034 133 189.188781738281 -72.09967041015621 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:12:22.110 59696.0919225721 92 190.840026855469 -74.83164978027341 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:13:02.846 59696.09239405597 202 194.769180297852 -67.520393371582 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:13:41.623 59696.092842855556 157 196.78318786621102 -70.2277984619141 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:14:20.400 59696.09329166185 117 199.43127441406202 -72.8969497680664 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:15:01.488 59696.09376722393 241 200.52038574218798 -65.4998016357422 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:15:40.264 59696.09421601816 187 203.02734375 -68.1550369262695 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:16:21.005 59696.09468755855 82 203.037811279297 -75.5162353515625 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:17:01.160 59696.09515231166 155 206.222793579102 -70.7576904296875 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:17:39.946 59696.09560123106 107 210.393005371094 -73.2938461303711 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:18:20.274 59696.0960679826 181 211.635681152344 -68.4705123901367 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:19:01.039 59696.09653980765 77 215.99998474121102 -75.7419738769531 g 30.0 2.0 36.0 GWFollowup
2022-04-27T02:19:41.139 59696.09700392893 139 216.000030517578 -70.93310546875 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:07:05.041 59726.42158612341 3898 336.775299072266 28.2541942596436 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:07:43.787 59726.42203457235 3775 338.033081054688 25.294631958007802 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:08:22.608 59726.42248388939 3876 339.90179443359403 27.883541107177702 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:09:01.342 59726.422932196445 3755 341.088836669922 24.8893356323242 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:09:40.169 59726.42338158079 3868 342.990844726562 27.4389457702637 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:10:18.887 59726.423829710184 3735 344.120849609375 24.4158821105957 g 30.0 2.0 36.0 GWFollowup
2022-05-27T10:12:52.887 59726.42561211759 3898 336.775299072266 28.2541942596436 i 30.0 2.0 36.0 GWFollowup
2022-05-27T10:13:31.647 59726.426060726044 3775 338.033081054688 25.294631958007802 i 30.0 2.0 36.0 GWFollowup
2022-05-27T10:14:10.459 59726.426509944824 3876 339.90179443359403 27.883541107177702 i 30.0 2.0 36.0 GWFollowup
2022-05-27T10:14:49.207 59726.426958417884 3755 341.088836669922 24.8893356323242 i 30.0 2.0 36.0 GWFollowup
2022-05-27T10:15:28.027 59726.42740771434 3868 342.990844726562 27.4389457702637 i 30.0 2.0 36.0 GWFollowup
2022-05-27T10:16:06.760 59726.42785601672 3735 344.120849609375 24.4158821105957 i 30.0 2.0 36.0 GWFollowup
2022-05-27T10:16:45.583 59726.4283053567 3844 346.040924072266 26.9237117767334 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:07:05.041 59727.42158612341 3898 336.775299072266 28.2541942596436 g 30.0 2.0 36.0 GWFollowup
2022-05-28T10:07:43.796 59727.42203468123 3775 338.033081054688 25.294631958007802 g 30.0 2.0 36.0 GWFollowup
2022-05-28T10:08:22.612 59727.4224839325 3876 339.90179443359403 27.883541107177702 g 30.0 2.0 36.0 GWFollowup
2022-05-28T10:09:01.355 59727.42293235278 3755 341.088836669922 24.8893356323242 g 30.0 2.0 36.0 GWFollowup
2022-05-28T10:09:40.177 59727.42338167838 3868 342.990844726562 27.4389457702637 g 30.0 2.0 36.0 GWFollowup
2022-05-28T10:10:18.906 59727.42382992568 3735 344.120849609375 24.4158821105957 g 30.0 2.0 36.0 GWFollowup
2022-05-28T10:12:52.906 59727.425612333085 3898 336.775299072266 28.2541942596436 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:13:31.674 59727.426061045975 3775 338.033081054688 25.294631958007802 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:14:10.481 59727.42651019352 3876 339.90179443359403 27.883541107177702 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:14:49.238 59727.42695877569 3755 341.088836669922 24.8893356323242 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:15:28.052 59727.42740800806 3868 342.990844726562 27.4389457702637 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:16:06.795 59727.427856424576 3735 344.120849609375 24.4158821105957 i 30.0 2.0 36.0 GWFollowup
2022-05-28T10:16:45.613 59727.42830570798 3844 346.040924072266 26.9237117767334 i 30.0 2.0 36.0 GWFollowup
2022-07-09T05:50:04.207 59769.24310424212 3607 302.574096679688 21.4300384521484 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:50:43.050 59769.243553820255 3731 303.879119873047 24.415830612182603 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:51:22.601 59769.244011580675 3503 304.174591064453 18.9881801605225 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:52:03.433 59769.244484182855 3870 305.009124755859 27.4389476776123 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:52:43.009 59769.2449422392 3626 305.615325927734 21.9103889465332 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:53:21.867 59769.24539197607 3753 306.911163330078 24.889329910278303 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:54:01.425 59769.245849829145 3515 307.233123779297 19.4138507843018 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:54:42.282 59769.246322712104 3878 308.09820556640597 27.883548736572298 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:55:21.854 59769.24678072225 3646 308.64874267578097 22.338075637817397 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:56:01.394 59769.247238361866 3401 308.777587890625 16.9249572753906 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:56:42.212 59769.24771078816 3773 309.96685791015597 25.2946262359619 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:57:21.770 59769.24816863825 3531 310.273590087891 19.7934322357178 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:58:00.631 59769.24861841457 3654 311.69036865234403 22.701862335205103 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:58:39.499 59769.24906827867 3783 313.04925537109403 25.626718521118196 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:59:19.050 59769.249526045685 3551 313.311737060547 20.1133785247803 g 30.0 2.0 36.0 GWFollowup
2022-07-09T05:59:57.917 59769.2499758919 3678 314.747161865234 22.994077682495103 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:50:04.207 59769.284770908795 3607 302.574096679688 21.4300384521484 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:50:42.906 59769.285218815 3731 303.879119873047 24.415830612182603 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:51:22.418 59769.28567613529 3503 304.174591064453 18.9881801605225 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:52:02.960 59769.28614537198 3870 305.009124755859 27.4389476776123 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:52:42.529 59769.286603343986 3626 305.615325927734 21.9103889465332 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:53:21.255 59769.28705156069 3753 306.911163330078 24.889329910278303 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:54:00.796 59769.287509215465 3515 307.233123779297 19.4138507843018 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:54:41.416 59769.28797935051 3878 308.09820556640597 27.883548736572298 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:55:20.995 59769.28843744528 3646 308.64874267578097 22.338075637817397 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:56:00.512 59769.28889481241 3401 308.777587890625 16.9249572753906 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:56:41.060 59769.289364121236 3773 309.96685791015597 25.2946262359619 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:57:20.618 59769.28982196876 3531 310.273590087891 19.7934322357178 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:57:59.348 59769.29027023195 3654 311.69036865234403 22.701862335205103 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:58:38.104 59769.29071879966 3783 313.04925537109403 25.626718521118196 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:59:17.673 59769.2911767696 3551 313.311737060547 20.1133785247803 g 30.0 2.0 36.0 GWFollowup
2022-07-09T06:59:56.421 59769.29162524683 3678 314.747161865234 22.994077682495103 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:14:27.109 59858.0100359864 321 0.0 -61.126857757568395 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:15:08.689 59858.010517230316 446 0.0 -56.07109069824221 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:15:48.344 59858.0109761982 521 2.5461699962616 -53.4705619812012 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:16:29.970 59858.01145798432 386 2.9839320182800297 -58.589176177978494 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:17:11.289 59858.01193621558 275 3.55896091461182 -63.5783805847168 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:17:55.178 59858.01244419145 448 5.49646806716919 -55.9783248901367 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:18:36.552 59858.01292306027 331 6.488685131073001 -61.0109634399414 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:19:20.448 59858.01343110611 527 7.62219381332397 -53.3060455322266 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:20:01.871 59858.01391054619 396 8.918437004089359 -58.3803176879883 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:20:43.015 59858.014386742056 291 10.6135568618774 -63.3210029602051 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:21:26.599 59858.014891196624 458 10.9461126327515 -55.6972541809082 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:22:05.994 59858.01534715581 537 12.650126457214402 -52.9717330932617 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:22:49.593 59858.015851766075 349 12.8855838775635 -60.661003112793 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:23:28.957 59858.01630737265 416 14.7541770935059 -57.958038330078104 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:24:08.284 59858.01676255008 482 16.3031120300293 -55.221378326415994 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:24:49.321 59858.01723751716 361 19.1034374237061 -60.072208404540994 g 30.0 2.0 36.0 GWFollowup
2022-10-06T00:25:51.773 59858.017960333294 385 357.01608276367205 -58.589176177978494 g 30.0 2.0 36.0 GWFollowup
